"","OBJECTID","OID_","COUNT","AREA","MIN","MAX","RANGE","MEAN","STD","SUM","date","YEAR","DAY","MONTH"
"36","-1","0","5363","9.31076388888889","0.464709430932999","74.8223342895508","74.3576248586178","1.41087572702538","2.93723333604633","7566.52652403712","2005152","2005","152",6
"37","-1","0","5419","9.40798611111111","0.507419586181641","59.811954498291","59.3045349121094","1.3849052638008","3.61519353919491","7504.80162453651","2005182","2005","182",7
"38","-1","0","5422","9.41319444444444","0.335890293121338","40.3472480773926","40.0113577842712","1.00418780058655","2.02664901698921","5444.70625478029","2005213","2005","213",8
"39","-1","0","5439","9.44270833333333","0.406518310308456","17.4776782989502","17.0711599886417","0.927983970512996","0.980447368559833","5047.30481562018","2005244","2005","244",9
"40","-1","0","5445","9.453125","0.547312498092651","7.28318214416504","6.73586964607239","1.04631147023403","0.645456043943657","5697.16595542431","2005274","2005","274",10
"41","-1","0","4671","8.109375","0.205036371946335","8.13186645507812","7.92683008313179","0.953007943834132","0.668172031129785","4451.50010564923","2005305","2005","305",11
"42","-1","0","70","0.121527777777778","0.33237424492836","1.45959401130676","1.1272197663784","0.590344363451004","0.274796871766936","41.3241054415703","2005335","2005","335",12
"43","-1","0","5300","9.20138888888889","0.485659837722778","9.45597171783447","8.97031188011169","0.939434727531559","0.41544281915528","4979.00405591726","2006001","2006","001",1
"44","-1","0","4758","8.26041666666667","0.260500252246857","4.7405595779419","4.48005932569504","0.805770166158776","0.324059882407228","3833.85445058346","2006032","2006","032",2
"45","-1","0","5325","9.24479166666667","0.27475968003273","3.7595362663269","3.48477658629417","0.87437358512565","0.253181166409074","4656.03934079409","2006060","2006","060",3
"46","-1","0","5446","9.45486111111111","0.688374876976013","25.2458076477051","24.5574327707291","1.3577452010851","1.42431122507926","7394.28036510944","2006091","2006","091",4
"47","-1","0","5372","9.32638888888889","0.57710862159729","69.880126953125","69.3030183315277","1.39398990017837","2.3584018456322","7488.5137437582","2006121","2006","121",5
"48","-1","0","5393","9.36284722222222","0.525626122951508","87.3100051879883","86.7843790650368","1.69703619291803","4.18567623946756","9152.11618840694","2006152","2006","152",6
"49","-1","0","5397","9.36979166666667","0.381206721067429","28.3629055023193","27.9816987812519","0.970495489497571","1.35012108528048","5237.76415681839","2006182","2006","182",7
"50","-1","0","5453","9.46701388888889","0.450638860464096","27.8449058532715","27.3942669928074","0.88903905530818","0.966104443626909","4847.9299685955","2006213","2006","213",8
"51","-1","0","5413","9.39756944444444","0.484349340200424","19.4791297912598","18.9947804510593","0.933144355946717","0.75755544205492","5051.11039873958","2006244","2006","244",9
"52","-1","0","5407","9.38715277777778","0.529317200183868","6.03259325027466","5.50327605009079","1.04003567573917","0.526861454330431","5623.47289872169","2006274","2006","274",10
"53","-1","0","5086","8.82986111111111","0.322085499763489","19.4630012512207","19.1409157514572","0.806313312445107","0.860230128146463","4100.90950709581","2006305","2006","305",11
"54","-1","0","179","0.310763888888889","0.386774867773056","4.04624605178833","3.65947118401527","1.08856572219113","0.597411184827011","194.853264272213","2006335","2006","335",12
"55","-1","0","3482","6.04513888888889","0.447490394115448","6.7555341720581","6.30804377794266","0.907133333106824","0.365034601360472","3158.63826587796","2007001","2007","001",1
"56","-1","0","4325","7.50868055555556","0.179115578532219","2.02106285095215","1.84194727241993","0.689787111657892","0.127601161773425","2983.32925792038","2007032","2007","032",2
"57","-1","0","5173","8.98090277777778","0.534874022006989","2.85920810699463","2.32433408498764","0.779868505055453","0.192515996013555","4034.25977665186","2007060","2007","060",3
"58","-1","0","5341","9.27256944444444","0.533760786056519","9.22659206390381","8.69283127784729","0.865413000143505","0.476374558464832","4622.17083376646","2007091","2007","091",4
"59","-1","0","5422","9.41319444444444","0.589059472084045","42.7318229675293","42.1427634954453","1.18002856589032","1.73866433612393","6398.11488425732","2007121","2007","121",5
"60","-1","0","5379","9.33854166666667","0.337281167507172","67.1539001464844","66.8166189789772","1.06498707461632","2.92495847524054","5728.56547436118","2007152","2007","152",6
"61","-1","0","5381","9.34201388888889","0.42997008562088","41.7044677734375","41.2744976878166","0.939038878656014","2.12716175551184","5052.96820604801","2007182","2007","182",7
"62","-1","0","5391","9.359375","0.375464588403702","39.1152458190918","38.7397812306881","0.915615015023495","1.63127667913413","4936.08054599166","2007213","2007","213",8
"63","-1","0","5408","9.38888888888889","0.44723191857338","19.6667461395264","19.219514220953","0.778656448887871","0.455206078375041","4210.9740755856","2007244","2007","244",9
"64","-1","0","5458","9.47569444444444","0.533392012119293","14.666919708252","14.1335276961327","1.04651623892234","0.895050354168736","5711.88563203812","2007274","2007","274",10
"65","-1","0","4261","7.39756944444444","0.2298444211483","54.1024284362793","53.872584015131","0.973227344546008","1.48944867548567","4146.92171511054","2007305","2007","305",11
"66","-1","0","156","0.270833333333333","0.510168254375458","2.95923161506653","2.44906336069107","1.35142195568635","0.518454837140437","210.82182508707","2007335","2007","335",12
"67","-1","0","1581","2.74479166666667","0.294889748096466","1.88721287250519","1.59232312440872","0.69767476210181","0.2244855853982","1103.02379888296","2008001","2008","001",1
"68","-1","0","3915","6.796875","0.22118453681469","5.77328634262085","5.55210180580616","0.726114295660917","0.252990661148349","2842.73746751249","2008032","2008","032",2
"69","-1","0","4992","8.66666666666667","0.358623802661896","8.28164196014404","7.92301815748215","0.789431341595422","0.216970771314223","3940.84125724435","2008061","2008","061",3
"70","-1","0","5363","9.31076388888889","0.536246061325073","18.0217552185059","17.4855091571808","0.918038177641385","0.599468317451924","4923.43874669075","2008092","2008","092",4
"71","-1","0","5424","9.41666666666667","0.501886129379272","28.528299331665","28.0264132022858","1.17128214759857","1.39538609408599","6353.03436857462","2008122","2008","122",5
"72","-1","0","5323","9.24131944444444","0.382167637348175","55.2576103210449","54.8754426836967","1.3807800587196","3.25533015932546","7349.89225256443","2008153","2008","153",6
"73","-1","0","5363","9.31076388888889","0.456874966621399","77.6583099365234","77.201434969902","1.61471951350156","3.96400936627509","8659.74075090885","2008183","2008","183",7
"74","-1","0","5430","9.42708333333333","0.444163709878922","70.1797256469727","69.7355619370937","1.81642282892766","4.45564891550345","9863.17596107721","2008214","2008","214",8
"75","-1","0","5411","9.39409722222222","0.395517736673355","43.0896987915039","42.6941810548306","1.1233678812726","1.64297235785195","6078.54360556602","2008245","2008","245",9
"76","-1","0","5452","9.46527777777778","0.540587902069092","14.4263734817505","13.8857855796814","1.23194422114228","1.09236279525864","6716.5598936677","2008275","2008","275",10
"77","-1","0","4898","8.50347222222222","0.280939251184464","40.5905532836914","40.3096140325069","0.951939922612557","1.57960787213809","4662.60174095631","2008306","2008","306",11
"78","-1","0","164","0.284722222222222","0.359570324420929","2.66950297355652","2.30993264913559","0.698436412142544","0.369156123900254","114.543571591377","2008336","2008","336",12
"79","-1","0","1430","2.48263888888889","0.191740110516548","3.05530166625977","2.86356155574322","0.586719343816484","0.247781458399411","839.008661657572","2009001","2009","001",1
"80","-1","0","1979","3.43576388888889","0.302030920982361","6.07832098007202","5.77629005908966","0.768421218665095","0.328171645207869","1520.70559173822","2009032","2009","032",2
"81","-1","0","4008","6.95833333333333","0.292818516492844","6.1237964630127","5.83097794651985","0.713877401212435","0.269339915850492","2861.22062405944","2009060","2009","060",3
"82","-1","0","5306","9.21180555555556","0.41994047164917","29.0733528137207","28.6534123420715","0.851596506078694","0.720061731467128","4518.57106125355","2009091","2009","091",4
"83","-1","0","5426","9.42013888888889","0.583441138267517","58.0416870117188","57.4582458734512","1.40980973399261","2.69975351435487","7649.62761664391","2009121","2009","121",5
"84","-1","0","5346","9.28125","0.33512419462204","52.3044929504395","51.9693687558174","1.44473056084892","3.48330660946581","7723.52957829833","2009152","2009","152",6
"85","-1","0","5328","9.25","0.352806478738785","86.2512817382812","85.8984752595425","1.53131128838649","5.04651054342808","8158.82654452324","2009182","2009","182",7
"86","-1","0","5385","9.34895833333333","0.437280267477036","56.7695007324219","56.3322204649448","1.13963494067294","1.80906243958331","6136.93415552378","2009213","2009","213",8
"87","-1","0","5425","9.41840277777778","0.411480367183685","18.301965713501","17.8904853463173","0.983588074088646","1.18740052997637","5335.9653019309","2009244","2009","244",9
"88","-1","0","5327","9.24826388888889","0.371546268463135","15.417929649353","15.0463833808899","1.06282417967661","0.738344718093498","5661.6644051373","2009274","2009","274",10
"89","-1","0","5482","9.51736111111111","0.534074604511261","47.7932929992676","47.2592183947563","1.5600618620786","1.76755058277775","8552.25912791491","2009305","2009","305",11
"90","-1","0","38","0.065972222222222","0.286663472652435","1.12867331504822","0.842009842395782","0.51678467738001","0.263622798396092","19.6378177404404","2009335","2009","335",12
"91","-1","0","3023","5.24826388888889","0.225280955433846","8.40325546264648","8.17797450721264","0.942769526336077","0.521914044769547","2849.99227811396","2010001","2010","001",1
"92","-1","0","5200","9.02777777777778","0.360201328992844","3.51068806648254","3.1504867374897","1.00893780198235","0.325343023335252","5246.47657030821","2010032","2010","032",2
"93","-1","0","5376","9.33333333333333","0.647384762763977","16.4427661895752","15.7953814268112","1.07803966303445","0.67456227486289","5795.54122847319","2010060","2010","060",3
"94","-1","0","5439","9.44270833333333","0.598130345344543","22.6665058135986","22.0683754682541","1.32317885546633","1.42489879015544","7196.76979488134","2010091","2010","091",4
"95","-1","0","5427","9.421875","0.486974716186523","25.8351936340332","25.3482189178467","1.01251886967622","1.41957918755094","5494.93990573287","2010121","2010","121",5
"96","-1","0","5373","9.328125","0.501227617263794","75.6767196655273","75.1754920482635","0.976823771674385","2.04965910820361","5248.47412520647","2010152","2010","152",6
"97","-1","0","5375","9.33159722222222","0.309230983257294","45.2529487609863","44.943717777729","0.815026925170144","1.41810064735265","4380.76972278953","2010182","2010","182",7
"98","-1","0","5428","9.42361111111111","0.398292660713196","36.0952644348145","35.6969717741013","0.854068541436751","1.19584756518937","4635.88404291868","2010213","2010","213",8
"99","-1","0","5435","9.43576388888889","0.553647994995117","13.9197444915771","13.366096496582","0.996474324461508","0.716984109600804","5415.8379534483","2010244","2010","244",9
"100","-1","0","5464","9.48611111111111","0.605325043201447","27.1245384216309","26.5192133784294","1.14944974459588","0.933823012752853","6280.59340447187","2010274","2010","274",10
"101","-1","0","5371","9.32465277777778","0.483640938997269","21.2189960479736","20.7353551089764","1.0571196084137","0.806253230241695","5677.78941679001","2010305","2010","305",11
"102","-1","0","50","0.086805555555556","0.426765233278275","0.675448536872864","0.248683303594589","0.559801954030991","0.063964114744997","27.9900977015495","2010335","2010","335",12
"103","-1","0","1142","1.98263888888889","0.368529945611954","3.26894974708557","2.90041980147362","0.744332711171561","0.215180998003477","850.027956157923","2011001","2011","001",1
"104","-1","0","5106","8.86458333333333","0.342116504907608","21.5686340332031","21.2265175282955","0.894173802503688","0.621668203396564","4565.65143558383","2011032","2011","032",2
"105","-1","0","5240","9.09722222222222","0.493090391159058","8.51291084289551","8.01982045173645","0.871930221815146","0.381773110580574","4568.91436231136","2011060","2011","060",3
"106","-1","0","5382","9.34375","0.460145562887192","7.42495822906494","6.96481266617775","0.816517212130863","0.446546424054389","4394.4956356883","2011091","2011","091",4
"107","-1","0","5420","9.40972222222222","0.517263054847717","26.2456493377686","25.7283862829208","1.01272467175753","1.21454051140668","5488.96772092581","2011121","2011","121",5
"108","-1","0","5388","9.35416666666667","0.448271989822388","47.8859481811523","47.43767619133","1.32688737884662","2.70356347700985","7149.26919722557","2011152","2011","152",6
"109","-1","0","5409","9.390625","0.487265408039093","46.9505195617676","46.4632541537285","1.35192278223682","2.39449185663216","7312.55032911897","2011182","2011","182",7
"110","-1","0","5417","9.40451388888889","0.436573892831802","69.9977264404297","69.5611525475979","1.14056206395953","2.57240068347878","6178.42470046878","2011213","2011","213",8
"111","-1","0","5446","9.45486111111111","0.42384147644043","42.6675224304199","42.2436809539795","1.1089305628968","2.59820070732257","6039.23584553599","2011244","2011","244",9
"112","-1","0","5419","9.40798611111111","0.490452170372009","14.3896675109863","13.8992153406143","1.07858465520366","0.869618964476265","5844.85024654865","2011274","2011","274",10
"113","-1","0","5299","9.19965277777778","0.381925016641617","14.8770742416382","14.4951492249966","1.02277841151132","0.777929773189633","5419.70280259848","2011305","2011","305",11
"114","-1","0","274","0.475694444444444","0.589653432369232","4.84840631484985","4.25875288248062","1.64154770709302","0.851058457536056","449.784071743488","2011335","2011","335",12
"115","-1","0","4438","7.70486111111111","0.302485644817352","35.8315124511719","35.5290268063545","0.817022113837117","0.624519710281059","3625.94414120913","2012001","2012","001",1
"116","-1","0","5341","9.27256944444444","0.373283952474594","6.1877555847168","5.8144716322422","0.77548830835276","0.243582987263345","4141.88305491209","2012032","2012","032",2
"117","-1","0","5364","9.3125","0.405522704124451","20.6483459472656","20.2428232431412","0.941343273075768","0.827658179969563","5049.36531677842","2012061","2012","061",3
"118","-1","0","5455","9.47048611111111","0.562518000602722","35.3294258117676","34.7669078111649","1.08165089224152","1.12568723188357","5900.40561717749","2012092","2012","092",4
"119","-1","0","5407","9.38715277777778","0.506292462348938","56.3532752990723","55.8469828367233","1.13653905558811","2.12251279625715","6145.26667356491","2012122","2012","122",5
"120","-1","0","5373","9.328125","0.439232766628265","49.0359153747559","48.5966826081276","1.35333376937065","2.81065166383299","7271.46234282851","2012153","2012","153",6
"121","-1","0","5397","9.36979166666667","0.347842872142792","95.6126556396484","95.2648127675056","1.31143292811196","3.95431153455938","7077.80351302028","2012183","2012","183",7
"122","-1","0","5426","9.42013888888889","0.37112557888031","67.3326721191406","66.9615465402603","1.44498620435205","3.30629272527115","7840.49514481425","2012214","2012","214",8
"123","-1","0","5428","9.42361111111111","0.454743504524231","27.9255561828613","27.4708126783371","1.32619693419603","2.10374165131554","7198.59695881605","2012245","2012","245",9
"124","-1","0","5344","9.27777777777778","0.362615823745728","25.853687286377","25.4910714626312","1.08400680913874","1.30990339880819","5792.93238803744","2012275","2012","275",10
"125","-1","0","4738","8.22569444444444","0.202273517847061","16.2352504730225","16.0329769551754","0.964039306475951","0.829905029123411","4567.61823408306","2012306","2012","306",11
"127","-1","0","4061","7.05034722222222","0.287797749042511","15.5705137252808","15.2827159762383","1.40517415279122","0.985335335788488","5706.41223448515","2013001","2013","001",1
"128","-1","0","4003","6.94965277777778","0.27150297164917","3.53532338142395","3.26382040977478","0.67976720216064","0.190747589023022","2721.10811024904","2013032","2013","032",2
"129","-1","0","5152","8.94444444444444","0.398462176322937","2.50137042999268","2.10290825366974","0.754482149522497","0.12684206630447","3887.0920343399","2013060","2013","060",3
"130","-1","0","5282","9.17013888888889","0.405920147895813","6.81199836730957","6.40607821941376","0.814843303843097","0.314059994758324","4304.00233089924","2013091","2013","091",4
"131","-1","0","5412","9.39583333333333","0.521393656730652","27.8220100402832","27.3006163835526","1.01498563207702","1.26713043960575","5493.10224080086","2013121","2013","121",5
"132","-1","0","5384","9.34722222222222","0.435831308364868","94.6746292114258","94.2387979030609","1.51801451362038","4.05544749925097","8172.99014133215","2013152","2013","152",6
"133","-1","0","5394","9.36458333333333","0.474035888910294","67.2198028564453","66.745766967535","1.68636205338817","4.04296434448482","9096.23691597581","2013182","2013","182",7
"134","-1","0","5397","9.36979166666667","0.389878213405609","41.598258972168","41.2083807587624","1.54909703137147","3.11893354033566","8360.47667831182","2013213","2013","213",8
"135","-1","0","5435","9.43576388888889","0.493756860494614","23.7013130187988","23.2075561583042","1.34136927968445","1.68081343196356","7290.34203508496","2013244","2013","244",9
"136","-1","0","5364","9.3125","0.386820286512375","16.5200042724609","16.1331839859486","1.35410230873482","1.13422747294023","7263.40478405356","2013274","2013","274",10
"137","-1","0","4076","7.07638888888889","0.17171373963356","10.5869483947754","10.4152346551418","1.00883350879597","0.748834091602146","4112.00538185239","2013305","2013","305",11
"138","-1","0","868","1.50694444444444","0.292362987995148","1.84939658641815","1.557033598423","0.639056200393334","0.21312066296062","554.700781941414","2014001","2014","001",1
"139","-1","0","297","0.515625","0.122192643582821","1.79295253753662","1.6707598939538","0.461357758151562","0.187318111498746","137.023254171014","2014032","2014","032",2
"140","-1","0","525","0.911458333333333","0.064803674817085","1.19333636760712","1.12853269279003","0.538551159642992","0.288078506261922","282.739358812571","2014060","2014","060",3
"141","-1","0","2292","3.97916666666667","0.146005421876907","1.11795663833618","0.971951216459274","0.533028633163081","0.139882995218352","1221.70162720978","2014091","2014","091",4
"142","-1","0","5345","9.27951388888889","0.389403253793716","33.6714096069336","33.2820063531399","1.257536705913","2.00169316926774","6721.53369310498","2014121","2014","121",5
"143","-1","0","5362","9.30902777777778","0.525130450725555","57.8959655761719","57.3708351254463","1.64758328072441","3.69342666943112","8834.34155124426","2014152","2014","152",6
"144","-1","0","5363","9.31076388888889","0.517434418201447","69.0874557495117","68.5700213313103","1.6952961599918","4.52032774368275","9091.873306036","2014182","2014","182",7
"145","-1","0","5401","9.37673611111111","0.501697778701782","87.143440246582","86.6417424678802","2.0881219757219","4.90602951399283","11277.946790874","2014213","2014","213",8
"146","-1","0","5435","9.43576388888889","0.617753446102142","36.8593444824219","36.2415910363197","1.40627698895025","1.63506791666537","7643.11543494463","2014244","2014","244",9
"147","-1","0","5438","9.44097222222222","0.595988690853119","15.9994459152222","15.403457224369","1.63044768731881","1.19672219671861","8866.37452363968","2014274","2014","274",10
"148","-1","0","3940","6.84027777777778","0.233768463134766","23.6088638305664","23.3750953674316","1.33819112118126","1.18600297591339","5272.47301745415","2014305","2014","305",11
"149","-1","0","459","0.796875","0.782768487930298","6.00034713745117","5.21757864952087","2.22848351757511","0.962353169421211","1022.87393456697","2014335","2014","335",12
"150","-1","0","2751","4.77604166666667","0.286296874284744","27.6946449279785","27.4083480536938","1.00916086645917","1.08932369735709","2776.20154362917","2015001","2015","001",1
"151","-1","0","783","1.359375","0.269982099533081","5.33951950073242","5.06953740119934","0.727887891870501","0.618731787151266","569.936219334602","2015032","2015","032",2
"152","-1","0","2501","4.34201388888889","0.227678179740906","5.89494752883911","5.66726934909821","0.849890205352271","0.377169055604106","2125.57540358603","2015060","2015","060",3
"153","-1","0","4887","8.484375","0.423196882009506","36.8403968811035","36.417199999094","1.01811418605041","0.94640794958082","4975.52402722836","2015091","2015","091",4
"154","-1","0","5400","9.375","0.570179760456085","99.4411468505859","98.8709670901299","1.43536058319939","3.00469700107849","7750.94714927673","2015121","2015","121",5
"155","-1","0","5387","9.35243055555556","0.507224142551422","88.8656234741211","88.3583993315697","1.78071028056117","4.41803054501019","9592.68628138304","2015152","2015","152",6
"156","-1","0","5361","9.30729166666667","0.444362372159958","53.9664993286133","53.5221369564533","1.34370749546752","2.57417095682486","7203.61588320136","2015182","2015","182",7
"157","-1","0","5328","9.25","0.466618210077286","19.1668109893799","18.7001927793026","0.99327486589014","1.09213760259856","5292.16848546267","2015213","2015","213",8
"158","-1","0","5437","9.43923611111111","0.489553540945053","11.3036298751831","10.8140763342381","1.06587690438925","0.739756971815132","5795.17272916436","2015244","2015","244",9
"159","-1","0","5459","9.47743055555556","0.667096853256226","10.004430770874","9.3373339176178","1.31756596224368","0.752703910746097","7192.59258788824","2015274","2015","274",10
"160","-1","0","5438","9.44097222222222","0.522490441799164","16.1038227081299","15.5813322663307","1.22381692937342","0.955466576314596","6655.11646193266","2015305","2015","305",11
"161","-1","0","671","1.16493055555556","0.152818828821182","18.261302947998","18.1084841191769","1.27062316723001","1.78769811989481","852.588145211339","2015335","2015","335",12
"162","-1","0","4111","7.13715277777778","0.259535759687424","19.1255950927734","18.866059333086","0.979967188426277","0.622630134880196","4028.64511162043","2016001","2016","001",1
"163","-1","0","4236","7.35416666666667","0.457473546266556","9.1055269241333","8.64805337786674","0.999767545304623","0.395392635242643","4235.01532191038","2016032","2016","032",2
"164","-1","0","5373","9.328125","0.615972936153412","20.0204963684082","19.4045234322548","1.01959185313628","0.664078552234591","5478.26702690125","2016061","2016","061",3
"165","-1","0","5395","9.36631944444444","0.558646082878113","25.8265895843506","25.2679435014725","1.03907102577326","0.803069867908798","5605.78818404675","2016092","2016","092",4
"166","-1","0","5429","9.42534722222222","0.532406270503998","58.4509048461914","57.9184985756874","1.21331955765597","1.96629732723043","6587.11187851429","2016122","2016","122",5
"167","-1","0","5391","9.359375","0.471608400344849","89.8485565185547","89.3769481182098","1.53389717110829","3.51782552108783","8269.23964944482","2016153","2016","153",6
"168","-1","0","5419","9.40798611111111","0.468604743480682","32.9902992248535","32.5216944813728","1.38717966720745","2.10562988202707","7517.12661659718","2016183","2016","183",7
"169","-1","0","5430","9.42708333333333","0.388976097106934","27.7425956726074","27.3536195755005","1.14404926021235","1.73942235082264","6212.18748295307","2016214","2016","214",8
"170","-1","0","5427","9.421875","0.476466029882431","48.3828659057617","47.9063998758793","1.30203721016201","2.4350388769878","7066.15593954921","2016245","2016","245",9
"171","-1","0","5398","9.37152777777778","0.418680906295776","15.1922731399536","14.7735922336578","1.17354046418937","0.929716390142896","6334.77142569423","2016275","2016","275",10
"172","-1","0","5471","9.49826388888889","0.656761229038239","50.7790603637695","50.1222991347313","1.6665960642477","2.02428020678091","9117.94706749916","2016306","2016","306",11
"173","-1","0","7","0.012152777777778","0.583851516246796","0.962248384952545","0.37839686870575","0.781049566609519","0.17262376837067","5.46734696626663","2016336","2016","336",12
"174","-1","0","4111","7.13715277777778","0.307286351919174","9.34717750549316","9.03989115357399","0.897677739644915","0.401145758540167","3690.35318768024","2017001","2017","001",1
"175","-1","0","5238","9.09375","0.438344419002533","5.07173776626587","4.63339334726334","0.871119427875555","0.375961410891245","4562.92356321216","2017032","2017","032",2
"176","-1","0","5296","9.19444444444444","0.570376098155975","6.59958505630493","6.02920895814896","1.03694323968041","0.496743530272593","5491.65139734745","2017060","2017","060",3
"177","-1","0","5419","9.40798611111111","0.566776096820831","12.1300096511841","11.5632335543633","1.04277368327924","0.770495008558347","5650.79058969021","2017091","2017","091",4
"178","-1","0","5407","9.38715277777778","0.56159108877182","40.3833351135254","39.8217440247536","1.15502208649881","1.38268456982769","6245.20442169905","2017121","2017","121",5
"179","-1","0","5397","9.36979166666667","0.533698439598083","51.3729782104492","50.8392797708511","1.5503844683184","3.04637925089943","8367.42497551441","2017152","2017","152",6
"180","-1","0","5398","9.37152777777778","0.549097418785095","62.8554878234863","62.3063904047012","1.87444253729069","3.57416670974842","10118.2408162951","2017182","2017","182",7
